date,coronavirus,covid19,covid,19,nan,people,via,china,amp,trump,virus,pandemic,us,cases,new,news,like,get,wuhan,one,health,di,world,si,time,il,help,crisis,home,need,outbreak,000,know,corona,deaths,et,please,would,realdonaldtrump,covid_19,2020,lockdown,spread,due,could,first,des,go,stay,da,covid 19,coronavirus outbreak,coronavirus covid19,coronavirus pandemic,coronavirus cases,covid19 coronavirus,via youtube,due coronavirus,novel coronavirus,new york,death toll,new coronavirus,amid coronavirus,19 pandemic,stay home,coronavirus crisis,coronavirus covid,china coronavirus,coronavirus via,coronavirus china,social distancing,new cases,il coronavirus,corona virus,positive coronavirus,du coronavirus,spread coronavirus,wuhan coronavirus,coronavirus death,confirmed cases,casos coronavirus,news coronavirus,bbc news,fight coronavirus,tested positive,cruise ship,coronavirus lockdown,public health,href rel,rel nofollow,19 cases,gon na,true href,cases coronavirus,wuhan china,south korea,coronavirus fears,hong kong,stay safe,donald trump,covid 19 pandemic,coronavirus covid 19,covid 19 cases,covid 19 crisis,coronavirus death toll,due covid 19,bbc news coronavirus,covid 19 outbreak,covid 19 patients,covid 19 coronavirus,coronavirus live updates,covid 19 via,new york times,fight covid 19,positive covid 19,twitter web app,amid coronavirus outbreak,amid covid 19,world health organization,tested positive coronavirus,new coronavirus cases,tests positive coronavirus,coronavirus 2019 ncov,covid 19 virus,coronavirus task force,casos covid 19,covid 19 deaths,covid 19 lockdown,spread covid 19,covid 19 di,cases covid 19,amid coronavirus pandemic,covid 19 response,primer caso coronavirus,gt virus coronavirus,coronavirus sars flu,virus coronavirus sars,virus covid 19,penyebaran covid 19,covid 19 testing
2020-02-10,7,0,0,9,78,59,100,41,87,26,15,2,55,6,46,40,74,57,34,71,64,78,51,64,48,76,74,43,54,85,25,41,76,6,12,65,78,76,22,0,97,1,38,28,77,87,70,81,25,76,0,36,0,3,4,0,31,2,43,64,19,6,4,0,2,3,0,25,13,24,0,3,3,11,2,5,18,41,17,5,1,10,32,4,2,56,1,23,26,98,0,0,0,4,30,33,6,83,5,36,0,0,0,0,27,0,8,0,0,0,5,0,44,0,0,40,0,0,11,2,3,0,40,0,1,0,0,0,0,0,0,0,0,3,0,14,23,0,0,0
2020-02-11,7,0,0,8,82,60,98,41,88,27,15,2,56,6,94,45,78,59,29,74,65,79,49,64,46,75,75,47,56,84,25,42,79,6,13,66,82,77,36,0,79,1,41,26,79,86,71,82,25,79,0,33,1,2,3,1,49,2,39,65,19,7,4,0,2,3,1,26,14,25,0,3,4,11,2,4,16,37,15,5,1,9,30,8,2,54,0,21,0,0,0,35,0,3,26,30,6,84,4,38,0,1,0,0,23,0,7,1,1,1,6,0,45,0,0,32,0,0,13,2,2,0,35,0,1,0,0,0,0,0,0,0,0,4,0,12,15,0,0,0
2020-02-12,6,2,1,9,87,59,97,40,96,28,14,2,57,6,60,39,77,59,27,73,64,80,51,67,46,83,75,45,59,87,22,41,80,6,11,67,77,79,47,2,73,1,39,26,79,89,74,89,26,82,1,29,3,2,3,3,51,2,34,66,17,7,8,0,2,3,2,23,11,23,0,3,4,10,3,4,14,31,14,5,1,8,28,5,3,54,0,21,26,0,0,0,0,3,22,29,9,83,3,43,0,2,0,0,23,0,6,4,0,2,6,0,61,2,0,40,15,0,11,1,3,2,34,2,1,0,0,0,1,0,0,0,0,3,0,11,13,2,0,0
2020-02-13,7,2,1,9,85,59,93,44,97,25,14,2,55,6,46,39,77,58,27,73,59,78,50,64,47,76,73,47,56,84,22,39,77,6,12,67,79,77,31,0,69,1,39,27,79,86,71,83,25,83,1,31,3,2,4,3,40,2,29,63,21,6,4,1,2,2,3,27,10,27,0,4,4,11,2,3,16,33,18,5,1,9,30,4,3,51,0,19,26,0,0,53,0,4,26,28,21,82,4,38,0,2,0,2,25,0,7,2,1,2,6,0,41,0,0,16,0,0,12,1,3,0,23,4,0,0,0,0,1,0,0,0,0,3,42,4,20,4,0,0
2020-02-14,5,2,1,9,87,54,95,39,88,26,12,2,51,5,46,37,78,56,22,74,53,75,52,61,49,78,65,42,54,78,17,38,74,5,11,64,74,67,41,0,69,1,34,26,73,84,67,80,24,77,1,26,2,2,3,2,50,2,23,63,17,5,2,0,1,2,2,22,7,21,0,2,3,9,2,3,11,25,14,4,1,8,27,2,2,42,0,18,0,69,1,0,0,3,21,26,0,77,3,38,1,2,1,0,22,0,5,4,1,2,4,0,40,2,0,42,31,0,10,1,2,0,11,4,1,0,1,0,1,1,1,0,0,2,0,6,12,4,0,0
2020-02-15,5,2,1,9,83,50,74,36,88,23,11,1,48,5,49,38,80,57,21,72,38,76,55,60,48,72,60,35,57,78,16,37,77,5,11,63,73,52,26,0,73,0,28,22,56,76,68,84,27,95,1,19,2,1,3,2,38,1,15,65,16,4,3,0,1,3,2,20,5,20,0,2,2,9,1,4,11,23,13,4,1,7,38,6,2,47,0,11,30,0,1,0,0,3,17,23,7,70,2,34,0,2,0,0,17,0,4,3,3,2,6,0,31,0,0,37,34,5,6,1,2,2,18,4,1,0,0,0,3,1,0,0,0,1,0,9,12,4,0,0
2020-02-16,5,2,1,9,87,53,61,36,87,28,10,1,48,5,48,35,84,60,19,75,38,78,55,65,51,75,63,38,59,79,13,36,78,5,11,70,74,60,19,4,80,0,28,21,62,81,71,87,28,83,1,14,3,1,2,3,38,1,15,65,14,3,9,0,2,3,2,17,10,17,0,2,2,8,1,3,8,20,12,3,1,7,33,2,3,53,0,12,90,38,1,40,0,2,16,26,14,68,3,37,0,2,1,0,17,0,4,2,2,2,4,7,34,0,0,37,17,0,7,1,1,4,18,3,0,0,0,0,3,1,1,0,1,1,0,10,7,3,0,0
2020-02-17,5,2,1,9,84,52,98,36,90,24,10,2,52,5,45,36,76,59,18,72,58,79,51,66,51,79,71,43,59,82,13,40,79,5,10,69,78,68,25,4,75,0,33,25,73,84,73,81,26,81,1,14,3,1,2,3,34,2,14,61,14,4,3,1,2,2,2,17,8,16,0,3,3,8,2,2,9,21,11,3,1,7,30,5,4,49,0,19,0,67,0,71,0,2,15,27,9,78,2,33,1,2,0,0,18,0,4,3,1,2,3,0,37,0,0,49,15,0,7,1,1,2,12,3,1,0,0,0,1,0,0,0,0,2,0,7,12,3,0,0
2020-02-18,4,2,1,11,89,58,94,35,93,26,10,1,53,5,46,39,77,60,18,73,66,77,49,63,49,76,75,43,57,88,14,43,82,4,11,65,79,77,32,4,74,0,33,29,76,88,77,80,26,83,1,12,2,1,2,2,51,2,18,65,14,3,4,0,2,2,2,16,8,15,0,2,3,7,3,2,7,18,11,3,1,6,27,3,2,44,0,20,0,0,1,0,0,2,17,27,15,75,3,35,1,2,1,0,19,0,3,2,2,2,7,0,41,2,0,72,0,4,9,3,1,2,17,3,0,0,0,0,2,0,1,0,1,2,0,5,12,3,0,0
2020-02-19,4,1,1,18,83,60,93,33,93,28,9,1,57,5,46,37,78,60,16,71,65,78,50,68,50,79,75,51,56,87,13,38,79,4,10,67,81,77,40,0,73,1,33,27,79,89,79,82,26,84,1,11,2,1,2,2,47,1,16,63,13,3,4,1,2,2,2,13,6,13,0,2,2,7,1,2,7,15,9,3,1,6,27,4,2,33,0,19,0,0,1,0,0,2,14,32,15,74,3,40,0,2,0,0,15,0,4,2,1,2,2,0,41,0,0,16,0,0,8,1,1,0,12,3,0,0,0,0,2,0,0,0,0,2,0,4,7,3,1,0
2020-02-20,4,2,1,14,84,60,94,33,97,30,9,1,55,5,49,39,81,59,14,75,62,75,50,64,52,73,74,46,56,85,12,42,80,4,10,66,76,79,37,0,72,1,34,27,79,88,72,79,25,83,1,11,3,1,2,3,71,1,12,65,13,3,1,1,2,2,2,12,5,12,0,3,2,6,1,2,8,15,9,2,0,6,28,3,2,38,0,20,26,33,1,0,0,2,13,51,18,87,2,45,1,2,1,0,16,1,3,2,1,2,4,0,45,0,0,40,0,0,9,1,1,0,12,3,0,0,1,0,2,1,1,0,2,2,0,4,5,3,0,0
2020-02-21,7,2,1,10,84,59,91,32,92,29,12,1,54,5,69,37,81,60,14,74,58,74,53,65,50,76,71,43,56,83,13,39,80,6,9,64,75,73,30,4,74,0,34,25,75,86,70,84,26,80,2,13,3,1,2,3,59,2,12,64,14,4,2,1,2,2,2,12,36,12,0,3,21,11,1,2,8,16,10,3,1,8,26,9,2,35,0,20,41,68,1,0,0,2,11,69,25,82,3,44,1,2,1,2,18,1,4,2,2,2,5,6,42,0,0,42,0,0,9,1,2,2,21,3,1,0,0,0,3,1,1,0,0,1,0,3,16,3,0,0
2020-02-22,12,3,2,10,81,51,67,31,81,25,16,2,49,5,66,35,82,58,15,71,38,74,54,63,54,79,63,36,58,79,14,36,80,8,10,62,73,56,16,2,81,1,28,20,60,78,73,85,25,78,2,14,4,3,3,4,54,2,10,62,14,4,3,2,1,3,3,13,55,13,0,1,43,15,2,5,8,17,12,3,1,13,24,10,2,37,0,11,0,74,1,0,0,3,12,74,17,65,2,38,2,4,1,2,19,1,4,4,0,4,5,0,36,3,0,36,0,0,7,1,2,0,14,4,1,0,0,0,3,2,1,0,0,1,0,7,19,4,1,0
2020-02-23,17,3,2,10,85,55,54,32,79,29,22,4,50,6,69,39,84,61,17,73,40,79,56,62,55,83,67,39,61,80,17,36,80,12,11,66,70,64,39,6,86,1,31,22,64,83,74,84,26,74,2,22,6,5,4,6,26,3,11,64,15,6,3,4,1,2,5,16,75,16,0,2,64,21,3,10,13,20,13,3,2,20,27,14,2,38,1,12,0,37,2,0,0,4,12,86,27,70,3,46,1,5,2,2,19,1,7,6,2,5,3,7,44,3,1,54,0,0,10,2,2,0,10,5,1,0,1,1,8,2,2,0,3,2,0,21,25,5,0,0
2020-02-24,20,4,3,11,79,62,76,37,90,52,25,10,59,8,53,45,80,60,19,75,67,79,58,67,49,85,76,48,57,86,25,43,83,14,14,66,76,82,43,2,82,1,42,29,78,89,73,79,27,69,4,29,7,12,6,7,37,4,17,68,20,7,5,6,2,4,6,21,83,20,0,4,49,24,2,13,19,24,17,6,3,24,31,10,2,34,2,21,0,98,2,35,0,6,15,100,36,81,4,99,7,7,2,2,26,1,7,5,4,7,11,6,50,0,1,48,0,0,18,1,3,0,15,7,2,0,2,0,6,4,2,0,1,4,42,4,24,7,0,0
2020-02-25,24,6,4,12,79,66,74,39,93,42,30,14,60,9,46,46,80,61,19,73,69,79,55,66,50,82,78,48,58,87,30,41,84,17,17,68,79,81,22,11,80,2,51,28,82,90,79,86,26,73,4,40,11,18,8,11,43,5,20,67,23,9,9,8,2,8,8,24,72,24,0,4,39,28,4,16,30,26,21,7,6,25,32,13,3,34,3,25,26,66,2,0,0,8,17,95,52,80,5,74,8,8,2,2,31,0,15,9,1,8,11,12,50,5,1,32,0,4,18,3,3,10,17,7,2,1,1,1,8,2,2,0,2,26,42,19,43,7,0,0
2020-02-26,29,7,5,14,79,67,84,41,90,33,35,17,64,10,46,45,78,60,21,73,68,77,55,67,48,82,78,50,56,86,34,43,82,21,20,66,81,78,26,4,77,1,55,30,81,89,79,84,24,84,5,45,9,19,10,9,44,6,23,65,28,13,9,8,2,10,9,28,65,28,0,5,34,34,6,18,39,26,27,11,9,25,33,18,3,49,3,27,0,32,2,0,0,10,19,85,35,91,5,52,9,10,2,0,37,1,18,8,3,10,16,17,52,0,1,16,28,0,22,5,6,3,25,8,2,1,2,1,6,2,2,36,2,24,0,26,49,8,0,1
2020-02-27,28,7,5,14,80,67,88,42,88,28,34,15,63,11,46,45,78,59,21,74,66,76,58,65,47,77,75,47,58,86,35,43,79,22,21,65,81,78,50,4,73,1,57,29,84,89,74,81,25,88,6,42,12,19,11,12,42,6,28,68,28,15,20,10,2,9,10,27,47,26,0,6,28,34,6,19,41,26,28,13,8,25,34,20,6,44,1,26,0,0,3,34,0,11,20,74,80,74,4,40,7,11,3,6,39,2,18,11,2,11,16,12,53,2,1,23,14,0,22,5,7,8,13,12,3,1,2,0,12,2,3,0,4,18,0,39,44,12,0,1
2020-02-28,29,8,5,14,82,65,89,42,93,26,35,13,61,11,49,44,80,58,21,74,61,77,56,64,48,80,69,47,58,83,34,41,80,24,20,62,81,73,29,6,75,1,55,29,76,89,71,83,24,84,6,38,12,17,11,12,49,7,27,67,26,16,8,7,2,13,10,28,40,28,0,7,27,35,11,25,38,26,28,14,11,27,37,18,9,42,1,23,26,0,3,35,0,11,21,67,46,78,4,38,6,11,3,2,34,3,19,7,2,11,18,0,54,0,1,24,0,4,26,9,7,21,31,11,4,2,2,0,12,3,3,0,2,49,42,48,40,11,0,1
2020-02-29,27,8,5,14,84,58,68,39,85,28,31,10,60,11,74,40,79,58,18,70,42,75,57,65,46,80,61,38,60,77,29,37,75,21,20,64,73,56,41,6,80,1,43,24,58,81,73,84,25,81,5,31,12,11,10,12,39,6,19,63,23,15,9,5,2,6,10,26,44,26,0,7,26,31,12,25,33,23,40,13,10,26,31,22,5,36,1,16,29,36,3,0,0,10,18,71,37,71,3,38,5,11,3,2,34,1,13,11,3,11,15,10,39,8,1,18,16,0,25,6,8,7,10,12,2,2,2,0,13,3,3,0,3,28,46,31,39,12,1,2
