date,coronavirus,covid19,covid,19,nan,people,via,china,amp,trump,virus,pandemic,us,cases,new,news,like,get,wuhan,one,health,di,world,si,time,il,help,crisis,home,need,outbreak,000,know,corona,deaths,et,please,would,realdonaldtrump,covid_19,2020,lockdown,spread,due,could,first,des,go,stay,da,covid 19,coronavirus outbreak,coronavirus covid19,coronavirus pandemic,coronavirus cases,covid19 coronavirus,via youtube,due coronavirus,novel coronavirus,new york,death toll,new coronavirus,amid coronavirus,19 pandemic,stay home,coronavirus crisis,coronavirus covid,china coronavirus,coronavirus via,coronavirus china,social distancing,new cases,il coronavirus,corona virus,positive coronavirus,du coronavirus,spread coronavirus,wuhan coronavirus,coronavirus death,confirmed cases,casos coronavirus,news coronavirus,bbc news,fight coronavirus,tested positive,cruise ship,coronavirus lockdown,public health,href rel,rel nofollow,19 cases,gon na,true href,cases coronavirus,wuhan china,south korea,coronavirus fears,hong kong,stay safe,donald trump,covid 19 pandemic,coronavirus covid 19,covid 19 cases,covid 19 crisis,coronavirus death toll,due covid 19,bbc news coronavirus,covid 19 outbreak,covid 19 patients,covid 19 coronavirus,coronavirus live updates,covid 19 via,new york times,fight covid 19,positive covid 19,twitter web app,amid coronavirus outbreak,amid covid 19,world health organization,tested positive coronavirus,new coronavirus cases,tests positive coronavirus,coronavirus 2019 ncov,covid 19 virus,coronavirus task force,casos covid 19,covid 19 deaths,covid 19 lockdown,spread covid 19,covid 19 di,cases covid 19,amid coronavirus pandemic,covid 19 response,primer caso coronavirus,gt virus coronavirus,coronavirus sars flu,virus coronavirus sars,virus covid 19,penyebaran covid 19,covid 19 testing
2020-02-10,7,0,0,9,78,59,100,41,83,26,15,2,54,6,46,40,72,57,34,71,64,78,51,65,48,77,76,43,54,85,25,41,80,6,12,65,78,76,22,0,96,1,38,28,77,87,70,80,25,76,0,36,0,3,4,0,21,2,43,64,19,6,4,0,2,3,0,25,13,26,0,3,3,11,2,5,18,41,17,5,1,10,32,9,3,56,1,23,26,98,0,0,89,4,30,33,6,83,5,36,0,0,0,0,27,0,8,0,0,0,7,0,44,0,0,40,24,0,11,2,3,0,40,0,0,0,0,0,0,0,0,0,0,3,0,14,19,0,0,0
2020-02-11,7,0,0,8,82,60,98,41,85,27,15,2,56,6,94,45,75,59,29,74,65,79,49,66,46,76,75,47,56,84,25,42,79,6,13,66,82,77,36,0,79,1,41,27,79,86,71,82,25,79,0,33,1,2,3,1,36,2,39,65,19,7,4,0,2,3,1,26,14,27,0,3,4,11,2,4,15,37,15,5,1,9,30,12,2,54,0,21,0,0,0,35,0,3,26,30,6,84,4,38,0,1,0,0,23,0,7,1,1,1,6,0,45,0,0,32,12,0,13,2,2,2,35,0,1,0,0,0,0,0,0,0,0,4,0,12,11,0,0,0
2020-02-12,6,2,1,9,87,60,97,40,89,28,14,2,57,6,60,39,74,59,27,73,64,80,51,67,46,79,76,45,59,87,22,41,84,6,11,67,80,79,47,2,75,1,39,26,79,89,74,89,26,82,1,29,3,2,3,3,41,2,34,66,17,7,8,0,2,3,2,23,11,24,0,3,4,10,3,4,15,31,14,5,1,8,28,8,2,54,0,21,26,0,0,0,90,3,22,29,9,83,3,43,0,2,0,0,23,0,6,4,0,2,6,0,61,3,0,40,13,0,11,1,3,2,34,2,1,0,0,0,1,0,0,0,0,3,0,11,10,2,0,0
2020-02-13,7,2,1,9,85,58,93,44,91,25,14,2,55,6,46,39,76,58,27,73,59,78,50,64,47,75,74,47,56,84,22,39,80,6,12,67,81,77,31,2,69,1,39,27,79,86,71,83,25,83,1,31,3,2,4,3,30,2,29,63,21,6,4,1,2,2,3,27,10,27,0,3,4,11,2,3,17,33,18,5,1,9,30,8,2,51,0,19,26,0,0,53,0,4,26,28,21,82,4,38,0,2,0,2,25,0,7,2,1,2,7,0,41,0,0,16,0,0,12,1,3,0,23,4,0,0,0,0,2,0,0,0,0,3,42,4,19,4,0,0
2020-02-14,5,2,1,9,87,53,95,39,84,26,12,2,51,5,46,37,75,56,22,74,53,75,52,62,49,78,65,42,54,78,17,38,76,5,11,64,76,67,41,2,70,1,34,25,73,84,67,81,24,77,1,26,2,2,3,2,48,2,23,63,17,5,2,0,1,2,2,22,7,22,0,2,3,9,2,3,12,25,14,4,1,8,27,9,2,42,0,18,0,69,0,0,0,3,21,26,0,77,3,38,1,3,1,0,22,0,5,4,1,2,5,0,40,3,0,42,20,0,10,1,2,0,11,4,0,0,1,0,1,1,1,0,0,2,0,6,12,4,0,0
2020-02-15,5,2,1,9,83,49,74,36,85,23,11,1,47,5,49,38,77,57,20,72,38,76,55,62,48,74,59,35,57,78,16,37,76,5,11,63,75,52,26,2,72,0,28,22,56,76,68,86,27,95,1,19,2,1,3,2,28,1,15,65,16,4,3,0,1,3,2,20,5,19,0,2,2,9,1,4,10,23,13,4,1,7,38,4,2,47,0,11,30,0,1,0,0,3,17,23,7,70,2,34,0,2,0,0,17,0,4,3,3,2,7,0,31,0,0,37,28,5,6,1,2,2,18,4,0,0,0,0,3,1,0,0,0,1,0,9,16,4,0,0
2020-02-16,5,2,1,9,87,52,61,36,84,28,10,1,47,5,48,35,83,60,18,75,38,78,55,66,51,76,62,38,59,79,13,36,80,5,11,70,76,60,19,3,81,0,28,22,62,81,71,89,28,83,1,14,3,1,2,3,41,1,15,65,14,3,9,0,2,3,2,17,10,18,0,2,2,8,1,3,8,20,12,3,1,7,33,6,3,53,0,12,90,38,1,40,0,2,16,26,14,68,3,37,0,1,1,0,17,0,4,2,2,2,4,0,34,0,0,37,14,0,7,1,1,5,18,3,0,0,0,0,1,1,1,0,1,1,0,10,6,3,0,0
2020-02-17,5,2,1,9,84,52,98,36,87,24,10,2,52,5,45,36,73,59,18,72,58,79,51,68,51,77,70,43,59,82,13,40,77,5,10,69,79,68,25,3,77,0,33,26,73,84,73,82,26,81,1,14,3,1,2,3,29,2,14,61,14,4,3,1,2,2,2,17,8,17,0,3,3,8,2,2,8,21,11,3,1,7,30,7,4,49,0,19,0,67,0,71,0,2,15,27,9,78,2,33,1,2,0,0,18,0,4,3,1,2,4,0,37,3,0,49,13,0,7,1,1,2,12,3,0,0,0,0,1,0,0,0,0,2,0,7,9,3,0,0
2020-02-18,4,2,1,11,89,56,94,35,87,26,10,1,53,5,46,39,74,60,18,73,66,77,49,66,49,75,76,43,57,88,14,43,81,4,11,65,81,77,32,7,75,0,33,28,76,88,77,81,26,83,1,12,2,1,2,2,39,1,18,65,14,3,4,0,2,2,2,16,8,16,0,2,3,7,3,2,6,18,11,3,1,6,27,3,2,44,0,20,0,0,1,0,0,2,17,27,15,75,3,35,1,2,1,4,19,0,3,2,2,2,6,0,41,3,0,72,0,4,9,3,1,2,17,3,0,0,0,0,0,0,1,0,1,2,0,5,14,3,0,0
2020-02-19,4,1,1,18,83,59,93,33,89,28,9,1,57,5,46,37,76,60,16,71,65,78,50,68,50,80,74,51,56,87,13,38,82,4,10,67,82,77,40,4,73,1,33,27,79,89,79,83,26,84,1,11,2,1,2,2,34,1,16,63,13,3,4,1,2,2,2,13,6,14,0,2,2,7,1,2,7,15,9,3,1,6,27,6,1,33,0,19,0,0,1,0,0,2,14,32,15,74,3,40,0,2,0,0,15,0,4,2,1,2,3,0,41,0,0,16,0,0,8,1,1,0,12,3,0,0,0,0,1,0,0,0,0,2,0,4,6,3,1,0
